cota;area_ha;volume_hm3
541,86;2,1223246613064e+03;1,7046267378614e+02
541,87;2,1239197301290e+03;1,7067498624883e+02
541,88;2,1255149414859e+03;1,7088745360666e+02
541,89;2,1271030825232e+03;1,7110008656022e+02
541,90;2,1286810826357e+03;1,7131287675425e+02
541,91;2,1302576597522e+03;1,7152582041501e+02
541,92;2,1318266610854e+03;1,7173892373406e+02
541,93;2,1333911031503e+03;1,7195218386195e+02
541,94;2,1349480504825e+03;1,7216559696502e+02
541,95;2,1365028343605e+03;1,7237916575123e+02
541,96;2,1380756188369e+03;1,7259289582602e+02
541,97;2,1396450409412e+03;1,7280677908812e+02
541,98;2,1412051285122e+03;1,7302081795706e+02
541,99;2,1427566753969e+03;1,7323501641412e+02
542,00;2,1443157006469e+03;1,7344936503846e+02
542,01;2,1458639277374e+03;1,7366387267692e+02
542,02;2,1474113677145e+03;1,7387853604938e+02
542,03;2,1489570701146e+03;1,7409335500793e+02
542,04;2,1505093764167e+03;1,7430832511627e+02
542,05;2,1520717781316e+03;1,7452345347657e+02
542,06;2,1536355923802e+03;1,7473873839963e+02
542,07;2,1551958096073e+03;1,7495417556879e+02
542,08;2,1567478086055e+03;1,7516977575100e+02
542,09;2,1583111140393e+03;1,7538552596858e+02
542,10;2,1598829433696e+03;1,7560143959767e+02
542,11;2,1614599715785e+03;1,7581750417776e+02
542,12;2,1630180925705e+03;1,7603372707820e+02
542,13;2,1645875313417e+03;1,7625010354464e+02
542,14;2,1661655081918e+03;1,7646663924041e+02
542,15;2,1677457898694e+03;1,7668333456903e+02
542,16;2,1693230897450e+03;1,7690018674513e+02
542,17;2,1708938698578e+03;1,7711719627899e+02
542,18;2,1724554175885e+03;1,7733436531836e+02
542,19;2,1740241472961e+03;1,7755168474588e+02
542,20;2,1755940453244e+03;1,7776916667949e+02
542,21;2,1771509269205e+03;1,7798680333703e+02
542,22;2,1787028428506e+03;1,7820459665410e+02
542,23;2,1802576353003e+03;1,7842254427018e+02
542,24;2,1818155122588e+03;1,7864064431196e+02
542,25;2,1833772962664e+03;1,7885890473146e+02
542,26;2,1849339752833e+03;1,7907731215684e+02
542,27;2,1864931024278e+03;1,7929588285628e+02
542,28;2,1880469129350e+03;1,7951460636990e+02
542,29;2,1895957894948e+03;1,7973348884954e+02
542,30;2,1911577755000e+03;1,7995252179493e+02
542,31;2,1927308784651e+03;1,8017171669829e+02
542,32;2,1943065441615e+03;1,8039106655132e+02
542,33;2,1958959548530e+03;1,8061057300843e+02
542,34;2,1975154462179e+03;1,8083023854601e+02
542,35;2,1991759224217e+03;1,8105007034108e+02
542,36;2,2008879968733e+03;1,8127007012157e+02
542,37;2,2026232134556e+03;1,8149024492318e+02
542,38;2,2042956978173e+03;1,8171058791107e+02
542,39;2,2059345813157e+03;1,8193109693573e+02
542,40;2,2075836594906e+03;1,8215177214268e+02
542,41;2,2092208346594e+03;1,8237261252095e+02
542,42;2,2108506669898e+03;1,8259361890238e+02
542,43;2,2124684723129e+03;1,8281478298777e+02
542,44;2,2140664344644e+03;1,8303610532656e+02
542,45;2,2156302935580e+03;1,8325758857159e+02
542,46;2,2171780213674e+03;1,8347922913882e+02
542,47;2,2187267730185e+03;1,8370101670088e+02
542,48;2,2202836282849e+03;1,8392296683897e+02
542,49;2,2218468242899e+03;1,8414507199238e+02
542,50;2,2234188378265e+03;1,8436733076647e+02
542,51;2,2250018346714e+03;1,8458974690996e+02
542,52;2,2266094218270e+03;1,8481232620574e+02
542,53;2,2282334366229e+03;1,8503506628804e+02
542,54;2,2298553042445e+03;1,8525797330236e+02
542,55;2,2314849200203e+03;1,8548104145895e+02
542,56;2,2330848351767e+03;1,8570427117835e+02
542,57;2,2346725091300e+03;1,8592765997680e+02
542,58;2,2362595310761e+03;1,8615120379588e+02
542,59;2,2378497524362e+03;1,8637490889576e+02
542,60;2,2394495489847e+03;1,8659877166266e+02
542,61;2,2410580016660e+03;1,8682279283513e+02
542,62;2,2426977235821e+03;1,8704697961891e+02
542,63;2,2443483777125e+03;1,8727132759067e+02
542,64;2,2460129983711e+03;1,8749585198421e+02
542,65;2,2476849367297e+03;1,8772053773269e+02
542,66;2,2493656850953e+03;1,8794538803151e+02
542,67;2,2510726251814e+03;1,8817041297990e+02
542,68;2,2528029310657e+03;1,8839560507224e+02
542,69;2,2545703772707e+03;1,8862096925257e+02
542,70;2,2563288203837e+03;1,8884651439883e+02
542,71;2,2580931218692e+03;1,8907223409676e+02
542,72;2,2598534407002e+03;1,8929813003930e+02
542,73;2,2615938740903e+03;1,8952419989140e+02
542,74;2,2633147693415e+03;1,8975044022807e+02
542,75;2,2650278262693e+03;1,8997685349902e+02
542,76;2,2667331567963e+03;1,9020343559069e+02
542,77;2,2684424592298e+03;1,9043019388417e+02
542,78;2,2701407554739e+03;1,9065712297069e+02
542,79;2,2718337176704e+03;1,9088421811075e+02
542,80;2,2735422103826e+03;1,9111148847843e+02
542,81;2,2752577077186e+03;1,9133893259441e+02
542,82;2,2769703283287e+03;1,9156654197361e+02
542,83;2,2786809748547e+03;1,9179432524015e+02
542,84;2,2803960921419e+03;1,9202228231863e+02
542,85;2,2820963508260e+03;1,9225040725436e+02
542,86;2,2837925575702e+03;1,9247869952141e+02
542,87;2,2854932354549e+03;1,9270716301869e+02
542,88;2,2871880803244e+03;1,9293579713078e+02
542,89;2,2888756626711e+03;1,9316460117850e+02
542,90;2,2905705282036e+03;1,9339357760037e+02
542,91;2,2922587727796e+03;1,9362271318173e+02
542,92;2,2939329380296e+03;1,9385202510248e+02
542,93;2,2956033446644e+03;1,9408150313556e+02
542,94;2,2972676398376e+03;1,9431114575558e+02
542,95;2,2989358979681e+03;1,9454095272669e+02
542,96;2,3006017015733e+03;1,9477092653508e+02
542,97;2,3022599247690e+03;1,9500106782854e+02
542,98;2,3039076096096e+03;1,9523138105600e+02
542,99;2,3055693176189e+03;1,9546185508796e+02
543,00;2,3072493050889e+03;1,9569249494263e+02
543,01;2,3089394222471e+03;1,9592330376785e+02
543,02;2,3106421962678e+03;1,9615428561220e+02
543,03;2,3123566482545e+03;1,9638543233226e+02
543,04;2,3140775041593e+03;1,9661675578935e+02
543,05;2,3158260401905e+03;1,9684825061984e+02
543,06;2,3175936194184e+03;1,9707992304111e+02
543,07;2,3193775246818e+03;1,9731176924370e+02
543,08;2,3211579725638e+03;1,9754379232034e+02
543,09;2,3229390339304e+03;1,9777599637395e+02
543,10;2,3247364604766e+03;1,9800838337982e+02
543,11;2,3265402509546e+03;1,9824094315548e+02
543,12;2,3283308662128e+03;1,9847368799817e+02
543,13;2,3301264471292e+03;1,9870660936375e+02
543,14;2,3319183665681e+03;1,9893971699942e+02
543,15;2,3337115834574e+03;1,9917300034305e+02
543,16;2,3355067380371e+03;1,9940646420120e+02
543,17;2,3373062181143e+03;1,9964010734496e+02
543,18;2,3391089393300e+03;1,9987392445321e+02
543,19;2,3409228138853e+03;2,0010792912976e+02
543,20;2,3427415760395e+03;2,0034211719197e+02
543,21;2,3445492967450e+03;2,0057648371588e+02
543,22;2,3463381880952e+03;2,0081103262917e+02
543,23;2,3481090988467e+03;2,0104575969201e+02
543,24;2,3498957198571e+03;2,0128066221070e+02
543,25;2,3516814237211e+03;2,0151574212035e+02
543,26;2,3534544191743e+03;2,0175099888735e+02
543,27;2,3552194734830e+03;2,0198643747366e+02
543,28;2,3569769996031e+03;2,0222204387521e+02
543,29;2,3587534568704e+03;2,0245782670168e+02
543,30;2,3605287226605e+03;2,0269379172023e+02
543,31;2,3623086716079e+03;2,0292993588048e+02
543,32;2,3640776256121e+03;2,0316625590977e+02
543,33;2,3658633314971e+03;2,0340275734025e+02
543,34;2,3676494259019e+03;2,0363943231799e+02
543,35;2,3694355569668e+03;2,0387628846848e+02
543,36;2,3712271880410e+03;2,0411331939784e+02
543,37;2,3730382429359e+03;2,0435053564511e+02
543,38;2,3748451527425e+03;2,0458793505133e+02
543,39;2,3766573892111e+03;2,0482551282702e+02
543,40;2,3784871238722e+03;2,0506326836903e+02
543,41;2,3803238883935e+03;2,0530120912216e+02
543,42;2,3821594225476e+03;2,0553933527689e+02
543,43;2,3840001605591e+03;2,0577764776460e+02
543,44;2,3858294942402e+03;2,0601614326847e+02
543,45;2,3876722318882e+03;2,0625482094904e+02
543,46;2,3895501623715e+03;2,0649368622133e+02
543,47;2,3914234805961e+03;2,0673273446521e+02
543,48;2,3933072375784e+03;2,0697197192516e+02
543,49;2,3952067473826e+03;2,0721139645202e+02
543,50;2,3971520342453e+03;2,0745101608409e+02
543,51;2,3990899350308e+03;2,0769082814300e+02
543,52;2,4010584901200e+03;2,0793084039025e+02
543,53;2,4029913920441e+03;2,0817104055766e+02
543,54;2,4049176284370e+03;2,0841143804685e+02
543,55;2,4068223476844e+03;2,0865202274231e+02
543,56;2,4087270981792e+03;2,0889280252063e+02
543,57;2,4106534632490e+03;2,0913377248889e+02
543,58;2,4125784483769e+03;2,0937493183489e+02
543,59;2,4144989254196e+03;2,0961628481878e+02
543,60;2,4164101727287e+03;2,0985783384331e+02
543,61;2,4183160080999e+03;2,1009957065497e+02
543,62;2,4202270952389e+03;2,1034149929380e+02
543,63;2,4221429617407e+03;2,1058361421923e+02
543,64;2,4240550640237e+03;2,1082592218379e+02
543,65;2,4259649140367e+03;2,1106842627892e+02
543,66;2,4278690379586e+03;2,1131112348080e+02
543,67;2,4297860593257e+03;2,1155400625993e+02
543,68;2,4317068257029e+03;2,1179707656649e+02
543,69;2,4336377507497e+03;2,1204034072739e+02
543,70;2,4355642148596e+03;2,1228379669037e+02
543,71;2,4374991539635e+03;2,1252745190586e+02
543,72;2,4394553463855e+03;2,1277129575761e+02
543,73;2,4414365678418e+03;2,1301533758536e+02
543,74;2,4434115585463e+03;2,1325957871900e+02
543,75;2,4453883761457e+03;2,1350401664570e+02
543,76;2,4473603704790e+03;2,1374865219742e+02
543,77;2,4493679453665e+03;2,1399349030684e+02
543,78;2,4513762279318e+03;2,1423852791954e+02
543,79;2,4533840686031e+03;2,1448375915037e+02
543,80;2,4553779026115e+03;2,1472919942918e+02
543,81;2,4573692343744e+03;2,1497483587584e+02
543,82;2,4593212656769e+03;2,1522066426521e+02
543,83;2,4612760271452e+03;2,1546669039086e+02
543,84;2,4632287945586e+03;2,1571291266050e+02
543,85;2,4651668661712e+03;2,1595932716868e+02
543,86;2,4670924146736e+03;2,1620593894078e+02
543,87;2,4690391476532e+03;2,1645273964105e+02
543,88;2,4710143901345e+03;2,1669973769477e+02
543,89;2,4729738873943e+03;2,1694693621337e+02
543,90;2,4749059410894e+03;2,1719433422429e+02
543,91;2,4768154759871e+03;2,1744191838694e+02
543,92;2,4787434764684e+03;2,1768969655472e+02
543,93;2,4806733986889e+03;2,1793766901347e+02
543,94;2,4825944070564e+03;2,1818583005877e+02
543,95;2,4845005703429e+03;2,1843418145644e+02
543,96;2,4864023030623e+03;2,1868272811665e+02
543,97;2,4882740561834e+03;2,1893146263085e+02
543,98;2,4901594462299e+03;2,1918038105075e+02
543,99;2,4920495758921e+03;2,1942948550008e+02
544,00;2,4939426530725e+03;2,1967878256813e+02
544,01;2,4958357345014e+03;2,1992826827222e+02
544,02;2,4977347092825e+03;2,2017794819249e+02
544,03;2,4996660955100e+03;2,2042781063789e+02
544,04;2,5016402891875e+03;2,2067787537762e+02
544,05;2,5036048352175e+03;2,2092813732549e+02
544,06;2,5055828284582e+03;2,2117860186986e+02
544,07;2,5075443723550e+03;2,2142925744452e+02
544,08;2,5095343556432e+03;2,2168010905352e+02
544,09;2,5115276575291e+03;2,2193116189989e+02
544,10;2,5135222072716e+03;2,2218241463040e+02
544,11;2,5154944812328e+03;2,2243386419354e+02
544,12;2,5174373050161e+03;2,2268551287424e+02
544,13;2,5193837660651e+03;2,2293735604900e+02
544,14;2,5213124303758e+03;2,2318939248225e+02
544,15;2,5232304985233e+03;2,2344161726392e+02
544,16;2,5251332749423e+03;2,2369403144082e+02
544,17;2,5270355242213e+03;2,2394663630654e+02
544,18;2,5289406710066e+03;2,2419943592858e+02
544,19;2,5308490508293e+03;2,2445242367610e+02
544,20;2,5327720966666e+03;2,2470560401568e+02
544,21;2,5346981640371e+03;2,2495897553824e+02
544,22;2,5366289941229e+03;2,2521254045887e+02
544,23;2,5385656553700e+03;2,2546630364562e+02
544,24;2,5405064469765e+03;2,2572026123676e+02
544,25;2,5424681527830e+03;2,2597440585001e+02
544,26;2,5444239572065e+03;2,2622874759086e+02
544,27;2,5463785672281e+03;2,2648329209511e+02
544,28;2,5483464811229e+03;2,2673802669150e+02
544,29;2,5502950610259e+03;2,2699295559518e+02
544,30;2,5522366054689e+03;2,2724807872130e+02
544,31;2,5541770800544e+03;2,2750339865924e+02
544,32;2,5561074766146e+03;2,2775891191612e+02
544,33;2,5580329514601e+03;2,2801462392419e+02
544,34;2,5599515805903e+03;2,2827052701000e+02
544,35;2,5618693439759e+03;2,2852662167297e+02
544,36;2,5637945245315e+03;2,2878290722793e+02
544,37;2,5657223526960e+03;2,2903938016177e+02
544,38;2,5676589216318e+03;2,2929604990856e+02
544,39;2,5695987722202e+03;2,2955291499429e+02
544,40;2,5715336102754e+03;2,2980997178398e+02
544,41;2,5734764269265e+03;2,3006722699830e+02
544,42;2,5754173989444e+03;2,3032467082818e+02
544,43;2,5773710393807e+03;2,3058231452906e+02
544,44;2,5793369546015e+03;2,3084015302522e+02
544,45;2,5812983554732e+03;2,3109819236856e+02
544,46;2,5832685133512e+03;2,3135642096519e+02
544,47;2,5852407999004e+03;2,3161484823282e+02
544,48;2,5871935380251e+03;2,3187346539139e+02
544,49;2,5891345095197e+03;2,3213228256514e+02
544,50;2,5910968747782e+03;2,3239129368883e+02
544,51;2,5930528668297e+03;2,3265049838871e+02
544,52;2,5950015925087e+03;2,3290990773646e+02
544,53;2,5969388471642e+03;2,3316950647496e+02
544,54;2,5988797294900e+03;2,3342930093935e+02
544,55;2,6008164891087e+03;2,3368928406585e+02
544,56;2,6027601746900e+03;2,3394946640347e+02
544,57;2,6047060333491e+03;2,3420984014398e+02
544,58;2,6066660384251e+03;2,3447040648828e+02
544,59;2,6086435203082e+03;2,3473117213354e+02
544,60;2,6106204568338e+03;2,3499213695176e+02
544,61;2,6125943278370e+03;2,3525329677835e+02
544,62;2,6145716681392e+03;2,3551465614323e+02
544,63;2,6165427704058e+03;2,3577621049545e+02
544,64;2,6185245578872e+03;2,3603796408483e+02
544,65;2,6205130240558e+03;2,3629991943856e+02
544,66;2,6224932788568e+03;2,3656207101309e+02
544,67;2,6244773695389e+03;2,3682442221034e+02
544,68;2,6264829750105e+03;2,3708697549322e+02
544,69;2,6284758248889e+03;2,3734972181261e+02
544,70;2,6304722388365e+03;2,3761266698973e+02
544,71;2,6324816873988e+03;2,3787581366527e+02
544,72;2,6344947758618e+03;2,3813916606606e+02
544,73;2,6365134784836e+03;2,3840271679811e+02
544,74;2,6385472022697e+03;2,3866647464769e+02
544,75;2,6406000413388e+03;2,3893043052336e+02
544,76;2,6426451429444e+03;2,3919459214818e+02
544,77;2,6446952964789e+03;2,3945896717899e+02
544,78;2,6467446527566e+03;2,3972354296680e+02
544,79;2,6488075205799e+03;2,3998831949135e+02
544,80;2,6508641001858e+03;2,4025330167573e+02
544,81;2,6529285390876e+03;2,4051849503305e+02
544,82;2,6550178659103e+03;2,4078389280250e+02
544,83;2,6571303654322e+03;2,4104950291425e+02
544,84;2,6592642289917e+03;2,4131532320478e+02
544,85;2,6614217570472e+03;2,4158135802033e+02
544,86;2,6635812477559e+03;2,4184761042714e+02
544,87;2,6657263255577e+03;2,4211407776417e+02
544,88;2,6678743384094e+03;2,4238075968804e+02
544,89;2,6700222922846e+03;2,4264765784932e+02
544,90;2,6721721837048e+03;2,4291477065713e+02
544,91;2,6743003613249e+03;2,4318209499467e+02
544,92;2,6764307267909e+03;2,4344963249019e+02
544,93;2,6785738522053e+03;2,4371738307966e+02
544,94;2,6807035735643e+03;2,4398535255078e+02
544,95;2,6828335013085e+03;2,4425352752156e+02
544,96;2,6849671395614e+03;2,4452191731480e+02
544,97;2,6870973400466e+03;2,4479052224718e+02
544,98;2,6892407688356e+03;2,4505934012003e+02
544,99;2,6913956716115e+03;2,4532837045727e+02
545,00;2,6935818562182e+03;2,4559761987049e+02
545,01;2,6957876826594e+03;2,4586709011566e+02
545,02;2,6979878784029e+03;2,4613678506945e+02
545,03;2,7001830491295e+03;2,4640669444860e+02
545,04;2,7023788297792e+03;2,4667682881116e+02
545,05;2,7045854555501e+03;2,4694717732390e+02
545,06;2,7067964339401e+03;2,4721774670721e+02
545,07;2,7089760180879e+03;2,4748854238224e+02
545,08;2,7111575384208e+03;2,4775955024761e+02
545,09;2,7133402903179e+03;2,4803077714075e+02
545,10;2,7155329213660e+03;2,4830222380755e+02
545,11;2,7177404860304e+03;2,4857388875605e+02
545,12;2,7199190213340e+03;2,4884577216371e+02
545,13;2,7220913122877e+03;2,4911787075689e+02
545,14;2,7242618510949e+03;2,4939019229311e+02
545,15;2,7264300300028e+03;2,4966272322929e+02
545,16;2,7285949530454e+03;2,4993547180537e+02
545,17;2,7307670194421e+03;2,5020843802901e+02
545,18;2,7329520266444e+03;2,5048162160307e+02
545,19;2,7351056943768e+03;2,5075502057382e+02
545,20;2,7372408631971e+03;2,5102863585043e+02
545,21;2,7393665283780e+03;2,5130246809516e+02
545,22;2,7414891112472e+03;2,5157651743324e+02
545,23;2,7435943631925e+03;2,5185077419317e+02
545,24;2,7456917969991e+03;2,5212524036403e+02
545,25;2,7477910804564e+03;2,5239991827519e+02
545,26;2,7498603593111e+03;2,5267479979059e+02
545,27;2,7519300874778e+03;2,5294989015631e+02
545,28;2,7539851938708e+03;2,5322518067334e+02
545,29;2,7560319491703e+03;2,5350068328494e+02
545,30;2,7580705842783e+03;2,5377638827633e+02
545,31;2,7601177964627e+03;2,5405229642667e+02
545,32;2,7621522528595e+03;2,5432840348325e+02
545,33;2,7641855104756e+03;2,5460471653109e+02
545,34;2,7662360633995e+03;2,5488123779758e+02
545,35;2,7682691463104e+03;2,5515796356020e+02
545,36;2,7702890305603e+03;2,5543488538047e+02
545,37;2,7722967831575e+03;2,5571201538331e+02
545,38;2,7742898853296e+03;2,5598933791944e+02
545,39;2,7762956829467e+03;2,5626686673656e+02
545,40;2,7783112881300e+03;2,5654459269697e+02
545,41;2,7803239858589e+03;2,5682251885905e+02
545,42;2,7823415330802e+03;2,5710065573125e+02
545,43;2,7843766949145e+03;2,5737898808142e+02
545,44;2,7864461706055e+03;2,5765752625861e+02
545,45;2,7885377843808e+03;2,5793627550934e+02
545,46;2,7906196784485e+03;2,5821523595630e+02
545,47;2,7927013462145e+03;2,5849440090236e+02
545,48;2,7947895614232e+03;2,5877377398684e+02
545,49;2,7968641640033e+03;2,5905335068456e+02
545,50;2,7989381905130e+03;2,5933313770361e+02
545,51;2,8010211002831e+03;2,5961313532565e+02
545,52;2,8031113616444e+03;2,5989333797916e+02
545,53;2,8052000914705e+03;2,6017374999062e+02
545,54;2,8072944912147e+03;2,6045437181749e+02
545,55;2,8093963793858e+03;2,6073520093391e+02
545,56;2,8115046259587e+03;2,6101624431695e+02
545,57;2,8135988943780e+03;2,6129749698238e+02
545,58;2,8156973837685e+03;2,6157896114878e+02
545,59;2,8177826796785e+03;2,6186063588276e+02
545,60;2,8198469076565e+03;2,6214251568727e+02
545,61;2,8218998959137e+03;2,6242459776108e+02
545,62;2,8239360034942e+03;2,6270688433591e+02
545,63;2,8259614637635e+03;2,6298937204419e+02
545,64;2,8279609724834e+03;2,6327206497137e+02
545,65;2,8299343138382e+03;2,6355496160541e+02
545,66;2,8319003949114e+03;2,6383805179652e+02
545,67;2,8338677253500e+03;2,6412133784830e+02
545,68;2,8358264184073e+03;2,6440481933319e+02
545,69;2,8377712595253e+03;2,6468849637764e+02
545,70;2,8396962798701e+03;2,6497236653712e+02
545,71;2,8416320561716e+03;2,6525642761702e+02
545,72;2,8435797551996e+03;2,6554068188355e+02
545,73;2,8455135167496e+03;2,6582513446217e+02
545,74;2,8474369034755e+03;2,6610977949413e+02
545,75;2,8493672166399e+03;2,6639461230562e+02
545,76;2,8512961332840e+03;2,6667963516078e+02
545,77;2,8532154624940e+03;2,6696485801419e+02
545,78;2,8551264538969e+03;2,6725026578681e+02
545,79;2,8570325856455e+03;2,6753586739610e+02
545,80;2,8589368894517e+03;2,6782165826110e+02
545,81;2,8608508104689e+03;2,6810764307766e+02
545,82;2,8627650255177e+03;2,6839381714150e+02
545,83;2,8646787010349e+03;2,6868018315481e+02
545,84;2,8666048835950e+03;2,6896674258901e+02
545,85;2,8685420555700e+03;2,6925349233564e+02
545,86;2,8704885002354e+03;2,6954044015155e+02
545,87;2,8724389436998e+03;2,6982758479747e+02
545,88;2,8743897983684e+03;2,7011491815896e+02
545,89;2,8763367571831e+03;2,7040245230267e+02
545,90;2,8782650407099e+03;2,7069017515718e+02
545,91;2,8801984945016e+03;2,7097809621338e+02
545,92;2,8821207500228e+03;2,7126620629534e+02
545,93;2,8840334042903e+03;2,7155450917839e+02
545,94;2,8859411830566e+03;2,7184299958284e+02
545,95;2,8878396711614e+03;2,7213168223968e+02
545,96;2,8897530161295e+03;2,7242055399599e+02
545,97;2,8916762719255e+03;2,7270962282150e+02
545,98;2,8936130326635e+03;2,7299888382745e+02
545,99;2,8955534511568e+03;2,7328833664448e+02
546,00;2,8974943551777e+03;2,7357798574733e+02
546,01;2,8994424299609e+03;2,7386782704023e+02
546,02;2,9014010530256e+03;2,7415786621855e+02
546,03;2,9033498672072e+03;2,7444810187767e+02
546,04;2,9053038037120e+03;2,7473853113140e+02
546,05;2,9072432780257e+03;2,7502915867978e+02
546,06;2,9091663134550e+03;2,7531997672128e+02
546,07;2,9110898599394e+03;2,7561098342624e+02
546,08;2,9130171592064e+03;2,7590218640944e+02
546,09;2,9149382937389e+03;2,7619358414164e+02
546,10;2,9168512129685e+03;2,7648517313684e+02
546,11;2,9187570559319e+03;2,7677695267889e+02
546,12;2,9206690180981e+03;2,7706892092818e+02
546,13;2,9225646999791e+03;2,7736107637485e+02
546,14;2,9244604742420e+03;2,7765342262078e+02
546,15;2,9263525982144e+03;2,7794596571910e+02
546,16;2,9282424020032e+03;2,7823869104860e+02
546,17;2,9301389779674e+03;2,7853160973795e+02
546,18;2,9320529814212e+03;2,7882471737689e+02
546,19;2,9339791546854e+03;2,7911801334642e+02
546,20;2,9359180356882e+03;2,7941150524291e+02
546,21;2,9378433092438e+03;2,7970519694819e+02
546,22;2,9397744486832e+03;2,7999907945034e+02
546,23;2,9417129022695e+03;2,8029315700684e+02
546,24;2,9436438513647e+03;2,8058742468905e+02
546,25;2,9455696870626e+03;2,8088188480360e+02
546,26;2,9474927452009e+03;2,8117653325026e+02
546,27;2,9494261062418e+03;2,8147137456434e+02
546,28;2,9513707412653e+03;2,8176641009798e+02
546,29;2,9533260634969e+03;2,8206164722498e+02
546,30;2,9552891971807e+03;2,8235707658586e+02
546,31;2,9572514846192e+03;2,8265269887390e+02
546,32;2,9592196605509e+03;2,8294852183074e+02
546,33;2,9611976630341e+03;2,8324454021196e+02
546,34;2,9631959625095e+03;2,8354075720461e+02
546,35;2,9652236003453e+03;2,8383717750567e+02
546,36;2,9672756573575e+03;2,8413379765576e+02
546,37;2,9693486131458e+03;2,8443062898993e+02
546,38;2,9714606990704e+03;2,8472766795842e+02
546,39;2,9735869523228e+03;2,8502492010977e+02
546,40;2,9757156566179e+03;2,8532238740639e+02
546,41;2,9778484127965e+03;2,8562006572885e+02
546,42;2,9799766224600e+03;2,8591795498460e+02
546,43;2,9821143609960e+03;2,8621606000992e+02
546,44;2,9842303246879e+03;2,8651438083061e+02
546,45;2,9863592322533e+03;2,8681290953308e+02
546,46;2,9884931589712e+03;2,8711165466099e+02
546,47;2,9906239767309e+03;2,8741060427345e+02
546,48;2,9927447725860e+03;2,8770977227850e+02
546,49;2,9948655465044e+03;2,8800915535217e+02
546,50;2,9969959557242e+03;2,8830874811378e+02
546,51;2,9991343001644e+03;2,8860855607380e+02
546,52;3,0012861918085e+03;2,8890857529825e+02
546,53;3,0034473393417e+03;2,8920880977350e+02
546,54;3,0055963109506e+03;2,8950926164036e+02
546,55;3,0077367934978e+03;2,8980992550506e+02
546,56;3,0098706976646e+03;2,9011080522481e+02
546,57;3,0119952819576e+03;2,9041189605265e+02
546,58;3,0141251644188e+03;2,9071320285733e+02
546,59;3,0162559311722e+03;2,9101472189504e+02
546,60;3,0183953714708e+03;2,9131645107022e+02
546,61;3,0205349613993e+03;2,9161839976497e+02
546,62;3,0226804801834e+03;2,9192055967534e+02
546,63;3,0248272118031e+03;2,9222293591010e+02
546,64;3,0269687147027e+03;2,9252552374418e+02
546,65;3,0291002242702e+03;2,9282833019755e+02
546,66;3,0312269349584e+03;2,9313134416738e+02
546,67;3,0333471484141e+03;2,9343457483197e+02
546,68;3,0354676836171e+03;2,9373801679077e+02
546,69;3,0375784610344e+03;2,9404166660575e+02
546,70;3,0396855673159e+03;2,9434552551751e+02
546,71;3,0417890386242e+03;2,9464959667147e+02
546,72;3,0438931512810e+03;2,9495388257741e+02
546,73;3,0460134263218e+03;2,9525837614966e+02
546,74;3,0481417247646e+03;2,9556308331280e+02
546,75;3,0502752056829e+03;2,9586799571142e+02
546,76;3,0524104506358e+03;2,9617312294916e+02
546,77;3,0545395870586e+03;2,9647846855569e+02
546,78;3,0566774779911e+03;2,9678402992356e+02
546,79;3,0588090270218e+03;2,9708980155729e+02
546,80;3,0609414662421e+03;2,9739578623973e+02
546,81;3,0630841331342e+03;2,9770198638614e+02
546,82;3,0652222859181e+03;2,9800839961174e+02
546,83;3,0673664150184e+03;2,9831503087806e+02
546,84;3,0695128198687e+03;2,9862187848914e+02
546,85;3,0716682425004e+03;2,9892893455498e+02
546,86;3,0738354724298e+03;2,9923620512343e+02
546,87;3,0759933755390e+03;2,9954369617154e+02
546,88;3,0781339368975e+03;2,9985140503699e+02
546,89;3,0802751710023e+03;3,0015932717065e+02
546,90;3,0824200041719e+03;3,0046745964118e+02
546,91;3,0845518655184e+03;3,0077580782110e+02
546,92;3,0866796274576e+03;3,0108437101933e+02
546,93;3,0888011261699e+03;3,0139314487131e+02
546,94;3,0909008117387e+03;3,0170212915904e+02
546,95;3,0929842961291e+03;3,0201132543280e+02
546,96;3,0950684766055e+03;3,0232072351778e+02
546,97;3,0971555768261e+03;3,0263033324520e+02
546,98;3,0992362803319e+03;3,0294015696575e+02
546,99;3,1013134054325e+03;3,0325017882255e+02
547,00;3,1033685387361e+03;3,0356041050358e+02
547,01;3,1054054658560e+03;3,0387084591126e+02
547,02;3,1074361446647e+03;3,0418148183306e+02
547,03;3,1094638593436e+03;3,0449232639226e+02
547,04;3,1114970942050e+03;3,0480337518338e+02
547,05;3,1135195137049e+03;3,0511462004533e+02
547,06;3,1155327183786e+03;3,0542606786678e+02
547,07;3,1175286470022e+03;3,0573771810178e+02
547,08;3,1195302102468e+03;3,0604957116764e+02
547,09;3,1215324418523e+03;3,0636162204977e+02
547,10;3,1235239932469e+03;3,0667387075936e+02
547,11;3,1255232663682e+03;3,0698632100558e+02
547,12;3,1275365701719e+03;3,0729897116356e+02
547,13;3,1295431569604e+03;3,0761182025323e+02
547,14;3,1315420638585e+03;3,0792487173436e+02
547,15;3,1335312906731e+03;3,0823812405557e+02
547,16;3,1355253631788e+03;3,0855157620462e+02
547,17;3,1375047373468e+03;3,0886522412896e+02
547,18;3,1394620339445e+03;3,0917906749063e+02
547,19;3,1414169717568e+03;3,0949311131131e+02
547,20;3,1433789121722e+03;3,0980735157196e+02
547,21;3,1453315487928e+03;3,1012178419504e+02
547,22;3,1472862517085e+03;3,1043641142802e+02
